Train=True,epoch,epoch_examples,sample=(batch_idx * len(data)),loss,lr,rc
train,41,374328,0.437611,None,[0.0001],None
train,41,374550,0.526671,None,[0.0001],None
train,41,374772,0.564149,None,[0.0001],None
train,41,374994,0.457539,None,[0.0001],None
train,41,375216,0.418839,None,[0.0001],None
train,41,375438,0.608745,None,[0.0001],None
train,41,375660,0.423627,None,[0.0001],None
train,41,375882,0.553576,None,[0.0001],None
train,41,376104,0.551564,None,[0.0001],None
train,41,376326,0.463206,None,[0.0001],None
train,41,376548,0.416949,None,[0.0001],None
train,41,376770,0.501639,None,[0.0001],None
train,41,376992,0.512508,None,[0.0001],None
train,41,377214,0.46735,None,[0.0001],None
train,41,377436,0.488767,None,[0.0001],None
train,41,377658,0.451054,None,[0.0001],None
train,41,377658,0.451054,0.598753866,[0.0001],None
val,41,None,0.712191729,0.53979865,None,0.177880329
train,42,378000,0.51622,None,[0.0001],None
train,42,378222,0.543618,None,[0.0001],None
train,42,378444,0.449381,None,[0.0001],None
train,42,378666,0.486552,None,[0.0001],None
train,42,378888,0.574658,None,[0.0001],None
train,42,379110,0.491959,None,[0.0001],None
train,42,379332,0.546791,None,[0.0001],None
train,42,379554,0.544739,None,[0.0001],None
train,42,379776,0.564841,None,[0.0001],None
train,42,379998,0.675891,None,[0.0001],None
train,42,380220,0.498437,None,[0.0001],None
train,42,380442,0.413566,None,[0.0001],None
train,42,380664,0.549492,None,[0.0001],None
train,42,380886,0.531752,None,[0.0001],None
train,42,381108,0.690607,None,[0.0001],None
train,42,381330,0.466423,None,[0.0001],None
train,42,381552,0.565339,None,[0.0001],None
train,42,381774,0.497297,None,[0.0001],None
train,42,381996,0.580352,None,[0.0001],None
train,42,382218,0.55805,None,[0.0001],None
train,42,382440,0.433679,None,[0.0001],None
train,42,382662,0.492302,None,[0.0001],None
train,42,382884,0.482954,None,[0.0001],None
train,42,383106,0.568473,None,[0.0001],None
train,42,383328,0.581303,None,[0.0001],None
train,42,383550,0.488875,None,[0.0001],None
train,42,383772,0.658899,None,[0.0001],None
train,42,383994,0.537343,None,[0.0001],None
train,42,384216,0.501011,None,[0.0001],None
train,42,384438,0.528643,None,[0.0001],None
train,42,384660,0.514486,None,[0.0001],None
train,42,384882,0.466363,None,[0.0001],None
train,42,385104,0.61598,None,[0.0001],None
train,42,385326,0.422986,None,[0.0001],None
train,42,385548,0.512304,None,[0.0001],None
train,42,385770,0.552871,None,[0.0001],None
train,42,385992,0.523254,None,[0.0001],None
train,42,386214,0.520602,None,[0.0001],None
train,42,386436,0.473144,None,[0.0001],None
train,42,386658,0.516601,None,[0.0001],None
train,42,386658,0.516601,0.583660243,[0.0001],None
val,42,None,0.762444073,0.531361636,None,0.190443404
train,43,387000,0.475057,None,[0.0001],None
train,43,387222,0.474746,None,[0.0001],None
train,43,387444,0.52695,None,[0.0001],None
train,43,387666,0.47047,None,[0.0001],None
train,43,387888,0.516248,None,[0.0001],None
train,43,388110,0.579251,None,[0.0001],None
train,43,388332,0.481171,None,[0.0001],None
train,43,388554,0.483245,None,[0.0001],None
train,43,388776,0.516542,None,[0.0001],None
train,43,388998,0.592383,None,[0.0001],None
train,43,389220,0.543896,None,[0.0001],None
train,43,389442,0.469291,None,[0.0001],None
train,43,389664,0.44253,None,[0.0001],None
train,43,389886,0.534122,None,[0.0001],None
train,43,390108,0.468716,None,[0.0001],None
train,43,390330,0.508334,None,[0.0001],None
train,43,390552,0.423058,None,[0.0001],None
train,43,390774,0.456198,None,[0.0001],None
train,43,390996,0.476104,None,[0.0001],None
train,43,391218,0.519744,None,[0.0001],None
train,43,391440,0.478694,None,[0.0001],None
train,43,391662,0.471769,None,[0.0001],None
train,43,391884,0.475948,None,[0.0001],None
train,43,392106,0.451582,None,[0.0001],None
train,43,392328,0.517033,None,[0.0001],None
train,43,392550,0.444035,None,[0.0001],None
train,43,392772,0.509383,None,[0.0001],None
train,43,392994,0.563446,None,[0.0001],None
train,43,393216,0.515403,None,[0.0001],None
train,43,393438,0.470651,None,[0.0001],None
train,43,393660,0.518808,None,[0.0001],None
train,43,393882,0.49977,None,[0.0001],None
train,43,394104,0.439528,None,[0.0001],None
train,43,394326,0.576025,None,[0.0001],None
train,43,394548,0.566312,None,[0.0001],None
train,43,394770,0.534297,None,[0.0001],None
train,43,394992,0.424084,None,[0.0001],None
train,43,395214,0.531272,None,[0.0001],None
train,43,395436,0.533165,None,[0.0001],None
train,43,395658,0.550644,None,[0.0001],None
train,43,395658,0.550644,0.618745055,[0.0001],None
val,43,None,0.653262025,0.540838584,None,0.163147899
train,44,396000,0.457923,None,[0.0001],None
train,44,396222,0.578812,None,[0.0001],None
train,44,396444,0.506049,None,[0.0001],None
train,44,396666,0.514975,None,[0.0001],None
train,44,396888,0.564221,None,[0.0001],None
train,44,397110,0.462382,None,[0.0001],None
train,44,397332,0.500713,None,[0.0001],None
train,44,397554,0.446073,None,[0.0001],None
train,44,397776,0.632634,None,[0.0001],None
train,44,397998,0.459559,None,[0.0001],None
train,44,398220,0.535296,None,[0.0001],None
train,44,398442,0.578898,None,[0.0001],None
train,44,398664,0.581615,None,[0.0001],None
train,44,398886,0.442854,None,[0.0001],None
train,44,399108,0.500042,None,[0.0001],None
train,44,399330,0.478417,None,[0.0001],None
train,44,399552,0.609617,None,[0.0001],None
train,44,399774,0.490705,None,[0.0001],None
train,44,399996,0.619129,None,[0.0001],None
train,44,400218,0.579769,None,[0.0001],None
train,44,400440,0.445284,None,[0.0001],None
train,44,400662,0.46388,None,[0.0001],None
train,44,400884,0.493138,None,[0.0001],None
train,44,401106,0.402307,None,[0.0001],None
train,44,401328,0.433322,None,[0.0001],None
train,44,401550,0.474703,None,[0.0001],None
train,44,401772,0.465717,None,[0.0001],None
train,44,401994,0.455307,None,[0.0001],None
train,44,402216,0.521565,None,[0.0001],None
train,44,402438,0.511364,None,[0.0001],None
train,44,402660,0.465999,None,[0.0001],None
train,44,402882,0.497968,None,[0.0001],None
train,44,403104,0.535336,None,[0.0001],None
train,44,403326,0.534703,None,[0.0001],None
train,44,403548,0.354213,None,[0.0001],None
train,44,403770,0.50385,None,[0.0001],None
train,44,403992,0.499745,None,[0.0001],None
train,44,404214,0.634776,None,[0.0001],None
train,44,404436,0.521709,None,[0.0001],None
train,44,404658,0.439089,None,[0.0001],None
train,44,404658,0.439089,0.599810929,[0.0001],None
val,44,None,0.616015414,0.538561698,None,0.153836232
train,45,405000,0.509977,None,[0.0001],None
train,45,405222,0.493475,None,[0.0001],None
train,45,405444,0.44958,None,[0.0001],None
train,45,405666,0.479804,None,[0.0001],None
train,45,405888,0.390851,None,[0.0001],None
train,45,406110,0.487749,None,[0.0001],None
train,45,406332,0.597979,None,[0.0001],None
train,45,406554,0.548718,None,[0.0001],None
train,45,406776,0.459276,None,[0.0001],None
train,45,406998,0.503858,None,[0.0001],None
train,45,407220,0.460172,None,[0.0001],None
train,45,407442,0.577398,None,[0.0001],None
train,45,407664,0.486239,None,[0.0001],None
train,45,407886,0.517329,None,[0.0001],None
train,45,408108,0.484995,None,[0.0001],None
train,45,408330,0.503083,None,[0.0001],None
train,45,408552,0.485208,None,[0.0001],None
train,45,408774,0.682939,None,[0.0001],None
train,45,408996,0.51983,None,[0.0001],None
train,45,409218,0.463868,None,[0.0001],None
train,45,409440,0.537301,None,[0.0001],None
train,45,409662,0.440156,None,[0.0001],None
train,45,409884,0.592487,None,[0.0001],None
train,45,410106,0.549217,None,[0.0001],None
train,45,410328,0.586355,None,[0.0001],None
train,45,410550,0.586848,None,[0.0001],None
train,45,410772,0.562714,None,[0.0001],None
train,45,410994,0.519169,None,[0.0001],None
train,45,411216,0.610608,None,[0.0001],None
train,45,411438,0.487294,None,[0.0001],None
train,45,411660,0.475514,None,[0.0001],None
train,45,411882,0.46816,None,[0.0001],None
train,45,412104,0.521412,None,[0.0001],None
train,45,412326,0.463518,None,[0.0001],None
train,45,412548,0.590902,None,[0.0001],None
train,45,412770,0.452315,None,[0.0001],None
train,45,412992,0.483604,None,[0.0001],None
train,45,413214,0.528571,None,[0.0001],None
train,45,413436,0.441785,None,[0.0001],None
train,45,413658,0.433114,None,[0.0001],None
train,45,413658,0.433114,0.591677193,[0.0001],None
val,45,None,0.669156385,0.541076807,None,0.167121479
train,46,414000,0.503199,None,[0.0001],None
train,46,414222,0.470585,None,[0.0001],None
train,46,414444,0.563929,None,[0.0001],None
train,46,414666,0.519984,None,[0.0001],None
train,46,414888,0.490482,None,[0.0001],None
train,46,415110,0.481172,None,[0.0001],None
train,46,415332,0.465978,None,[0.0001],None
train,46,415554,0.46022,None,[0.0001],None
train,46,415776,0.466956,None,[0.0001],None
train,46,415998,0.373339,None,[0.0001],None
train,46,416220,0.550737,None,[0.0001],None
train,46,416442,0.493404,None,[0.0001],None
train,46,416664,0.55545,None,[0.0001],None
train,46,416886,0.470571,None,[0.0001],None
train,46,417108,0.430761,None,[0.0001],None
train,46,417330,0.505093,None,[0.0001],None
train,46,417552,0.451283,None,[0.0001],None
train,46,417774,0.435844,None,[0.0001],None
train,46,417996,0.451348,None,[0.0001],None
train,46,418218,0.470342,None,[0.0001],None
train,46,418440,0.544749,None,[0.0001],None
train,46,418662,0.421368,None,[0.0001],None
train,46,418884,0.474827,None,[0.0001],None
train,46,419106,0.528023,None,[0.0001],None
train,46,419328,0.51855,None,[0.0001],None
train,46,419550,0.550818,None,[0.0001],None
train,46,419772,0.500831,None,[0.0001],None
train,46,419994,0.463847,None,[0.0001],None
train,46,420216,0.546187,None,[0.0001],None
train,46,420438,0.549686,None,[0.0001],None
train,46,420660,0.535005,None,[0.0001],None
train,46,420882,0.510269,None,[0.0001],None
train,46,421104,0.489328,None,[0.0001],None
train,46,421326,0.400369,None,[0.0001],None
train,46,421548,0.538787,None,[0.0001],None
train,46,421770,0.519204,None,[0.0001],None
train,46,421992,0.481384,None,[0.0001],None
train,46,422214,0.440182,None,[0.0001],None
train,46,422436,0.48243,None,[0.0001],None
train,46,422658,0.569569,None,[0.0001],None
train,46,422658,0.569569,0.622881043,[0.0001],None
val,46,None,0.670779566,0.543578851,None,0.167527279
train,47,423000,0.411366,None,[0.0001],None
train,47,423222,0.452683,None,[0.0001],None
train,47,423444,0.501425,None,[0.0001],None
train,47,423666,0.393354,None,[0.0001],None
train,47,423888,0.447462,None,[0.0001],None
train,47,424110,0.486129,None,[0.0001],None
train,47,424332,0.544143,None,[0.0001],None
train,47,424554,0.478159,None,[0.0001],None
train,47,424776,0.589895,None,[0.0001],None
train,47,424998,0.446992,None,[0.0001],None
train,47,425220,0.47788,None,[0.0001],None
train,47,425442,0.5009,None,[0.0001],None
train,47,425664,0.614618,None,[0.0001],None
train,47,425886,0.493792,None,[0.0001],None
train,47,426108,0.538257,None,[0.0001],None
train,47,426330,0.541467,None,[0.0001],None
train,47,426552,0.495606,None,[0.0001],None
train,47,426774,0.460373,None,[0.0001],None
train,47,426996,0.427929,None,[0.0001],None
train,47,427218,0.47231,None,[0.0001],None
train,47,427440,0.48934,None,[0.0001],None
train,47,427662,0.508985,None,[0.0001],None
train,47,427884,0.53304,None,[0.0001],None
train,47,428106,0.461186,None,[0.0001],None
train,47,428328,0.514392,None,[0.0001],None
train,47,428550,0.612383,None,[0.0001],None
train,47,428772,0.473388,None,[0.0001],None
train,47,428994,0.515009,None,[0.0001],None
train,47,429216,0.354327,None,[0.0001],None
train,47,429438,0.540822,None,[0.0001],None
train,47,429660,0.562721,None,[0.0001],None
train,47,429882,0.527579,None,[0.0001],None
train,47,430104,0.525257,None,[0.0001],None
train,47,430326,0.641014,None,[0.0001],None
train,47,430548,0.477774,None,[0.0001],None
train,47,430770,0.434209,None,[0.0001],None
train,47,430992,0.422576,None,[0.0001],None
train,47,431214,0.567226,None,[0.0001],None
train,47,431436,0.557339,None,[0.0001],None
train,47,431658,0.511967,None,[0.0001],None
train,47,431658,0.511967,0.605257879,[0.0001],None
val,47,None,0.633340095,0.544890155,None,0.158167409
train,48,432000,0.608208,None,[0.0001],None
train,48,432222,0.523529,None,[0.0001],None
train,48,432444,0.472107,None,[0.0001],None
train,48,432666,0.479354,None,[0.0001],None
train,48,432888,0.463695,None,[0.0001],None
train,48,433110,0.4974,None,[0.0001],None
train,48,433332,0.56665,None,[0.0001],None
train,48,433554,0.448881,None,[0.0001],None
train,48,433776,0.543211,None,[0.0001],None
train,48,433998,0.417226,None,[0.0001],None
train,48,434220,0.52765,None,[0.0001],None
train,48,434442,0.419766,None,[0.0001],None
train,48,434664,0.459863,None,[0.0001],None
train,48,434886,0.465824,None,[0.0001],None
train,48,435108,0.470228,None,[0.0001],None
train,48,435330,0.471553,None,[0.0001],None
train,48,435552,0.3961,None,[0.0001],None
train,48,435774,0.499442,None,[0.0001],None
train,48,435996,0.485234,None,[0.0001],None
train,48,436218,0.422566,None,[0.0001],None
train,48,436440,0.343796,None,[0.0001],None
train,48,436662,0.530725,None,[0.0001],None
train,48,436884,0.470923,None,[0.0001],None
train,48,437106,0.509557,None,[0.0001],None
train,48,437328,0.436639,None,[0.0001],None
train,48,437550,0.483795,None,[0.0001],None
train,48,437772,0.445372,None,[0.0001],None
train,48,437994,0.424515,None,[0.0001],None
train,48,438216,0.53575,None,[0.0001],None
train,48,438438,0.43294,None,[0.0001],None
train,48,438660,0.461305,None,[0.0001],None
train,48,438882,0.438906,None,[0.0001],None
train,48,439104,0.492086,None,[0.0001],None
train,48,439326,0.463331,None,[0.0001],None
train,48,439548,0.416706,None,[0.0001],None
train,48,439770,0.51424,None,[0.0001],None
train,48,439992,0.466968,None,[0.0001],None
train,48,440214,0.496998,None,[0.0001],None
train,48,440436,0.555815,None,[0.0001],None
train,48,440658,0.494943,None,[0.0001],None
train,48,440658,0.494943,0.630749224,[0.0001],None
val,48,None,0.624569527,0.540647282,None,0.155974768
train,49,441000,0.531753,None,[0.0001],None
train,49,441222,0.50145,None,[0.0001],None
train,49,441444,0.543185,None,[0.0001],None
train,49,441666,0.519085,None,[0.0001],None
train,49,441888,0.491776,None,[0.0001],None
train,49,442110,0.496227,None,[0.0001],None
train,49,442332,0.478951,None,[0.0001],None
train,49,442554,0.451978,None,[0.0001],None
train,49,442776,0.643292,None,[0.0001],None
train,49,442998,0.440306,None,[0.0001],None
train,49,443220,0.469824,None,[0.0001],None
train,49,443442,0.557401,None,[0.0001],None
train,49,443664,0.447441,None,[0.0001],None
train,49,443886,0.489377,None,[0.0001],None
train,49,444108,0.436622,None,[0.0001],None
train,49,444330,0.438372,None,[0.0001],None
train,49,444552,0.54141,None,[0.0001],None
train,49,444774,0.568294,None,[0.0001],None
train,49,444996,0.483338,None,[0.0001],None
train,49,445218,0.434682,None,[0.0001],None
train,49,445440,0.533806,None,[0.0001],None
train,49,445662,0.330788,None,[0.0001],None
train,49,445884,0.500948,None,[0.0001],None
train,49,446106,0.418599,None,[0.0001],None
train,49,446328,0.490988,None,[0.0001],None
train,49,446550,0.426988,None,[0.0001],None
train,49,446772,0.56269,None,[0.0001],None
train,49,446994,0.370109,None,[0.0001],None
train,49,447216,0.495632,None,[0.0001],None
train,49,447438,0.484433,None,[0.0001],None
train,49,447660,0.568786,None,[0.0001],None
train,49,447882,0.45096,None,[0.0001],None
train,49,448104,0.433318,None,[0.0001],None
train,49,448326,0.398149,None,[0.0001],None
train,49,448548,0.40485,None,[0.0001],None
train,49,448770,0.430788,None,[0.0001],None
train,49,448992,0.534953,None,[0.0001],None
train,49,449214,0.519623,None,[0.0001],None
train,49,449436,0.442549,None,[0.0001],None
train,49,449658,0.430871,None,[0.0001],None
train,49,449658,0.430871,0.627356835,[0.0001],None
val,49,None,0.74351649,0.53206939,None,0.185711508
train,50,450000,0.570168,None,[0.0001],None
train,50,450222,0.408214,None,[0.0001],None
train,50,450444,0.522553,None,[0.0001],None
train,50,450666,0.49997,None,[0.0001],None
train,50,450888,0.525155,None,[0.0001],None
train,50,451110,0.474012,None,[0.0001],None
train,50,451332,0.461573,None,[0.0001],None
train,50,451554,0.511222,None,[0.0001],None
train,50,451776,0.551928,None,[0.0001],None
train,50,451998,0.362575,None,[0.0001],None
train,50,452220,0.533805,None,[0.0001],None
train,50,452442,0.414504,None,[0.0001],None
train,50,452664,0.500569,None,[0.0001],None
train,50,452886,0.480176,None,[0.0001],None
train,50,453108,0.547911,None,[0.0001],None
train,50,453330,0.481606,None,[0.0001],None
train,50,453552,0.444543,None,[0.0001],None
train,50,453774,0.459794,None,[0.0001],None
train,50,453996,0.471248,None,[0.0001],None
train,50,454218,0.488906,None,[0.0001],None
train,50,454440,0.464582,None,[0.0001],None
train,50,454662,0.481066,None,[0.0001],None
train,50,454884,0.503448,None,[0.0001],None
train,50,455106,0.615464,None,[0.0001],None
train,50,455328,0.421169,None,[0.0001],None
train,50,455550,0.389521,None,[0.0001],None
train,50,455772,0.478989,None,[0.0001],None
train,50,455994,0.497107,None,[0.0001],None
train,50,456216,0.495279,None,[0.0001],None
train,50,456438,0.419226,None,[0.0001],None
train,50,456660,0.539642,None,[0.0001],None
train,50,456882,0.548596,None,[0.0001],None
train,50,457104,0.509051,None,[0.0001],None
train,50,457326,0.463231,None,[0.0001],None
train,50,457548,0.503693,None,[0.0001],None
train,50,457770,0.482478,None,[0.0001],None
train,50,457992,0.445182,None,[0.0001],None
train,50,458214,0.436449,None,[0.0001],None
train,50,458436,0.468403,None,[0.0001],None
train,50,458658,0.481938,None,[0.0001],None
train,50,458658,0.481938,0.615515256,[0.0001],None
val,50,None,0.619150053,0.544577951,None,0.154619893
train,51,459000,0.518309,None,[0.0001],None
train,51,459222,0.450218,None,[0.0001],None
train,51,459444,0.436131,None,[0.0001],None
train,51,459666,0.497646,None,[0.0001],None
train,51,459888,0.330017,None,[0.0001],None
train,51,460110,0.436484,None,[0.0001],None
train,51,460332,0.675193,None,[0.0001],None
train,51,460554,0.47279,None,[0.0001],None
train,51,460776,0.47985,None,[0.0001],None
train,51,460998,0.53395,None,[0.0001],None
train,51,461220,0.48926,None,[0.0001],None
train,51,461442,0.479513,None,[0.0001],None
train,51,461664,0.454911,None,[0.0001],None
train,51,461886,0.461572,None,[0.0001],None
train,51,462108,0.512332,None,[0.0001],None
train,51,462330,0.562761,None,[0.0001],None
train,51,462552,0.519297,None,[0.0001],None
train,51,462774,0.400684,None,[0.0001],None
train,51,462996,0.423434,None,[0.0001],None
train,51,463218,0.605008,None,[0.0001],None
train,51,463440,0.596481,None,[0.0001],None
train,51,463662,0.435412,None,[0.0001],None
train,51,463884,0.5145,None,[0.0001],None
train,51,464106,0.651498,None,[0.0001],None
train,51,464328,0.651553,None,[0.0001],None
train,51,464550,0.603735,None,[0.0001],None
train,51,464772,0.550973,None,[0.0001],None
train,51,464994,0.521123,None,[0.0001],None
train,51,465216,0.623238,None,[0.0001],None
train,51,465438,0.547039,None,[0.0001],None
train,51,465660,0.523335,None,[0.0001],None
train,51,465882,0.488589,None,[0.0001],None
train,51,466104,0.47469,None,[0.0001],None
train,51,466326,0.521279,None,[0.0001],None
train,51,466548,0.537813,None,[0.0001],None
train,51,466770,0.485792,None,[0.0001],None
train,51,466992,0.406641,None,[0.0001],None
train,51,467214,0.646052,None,[0.0001],None
train,51,467436,0.440216,None,[0.0001],None
train,51,467658,0.47013,None,[0.0001],None
train,51,467658,0.47013,0.614743225,[0.0001],None
val,51,None,0.629219016,0.550164447,None,0.157137125
train,52,468000,0.55377,None,[0.0001],None
train,52,468222,0.479824,None,[0.0001],None
train,52,468444,0.453548,None,[0.0001],None
train,52,468666,0.506996,None,[0.0001],None
train,52,468888,0.492828,None,[0.0001],None
train,52,469110,0.4828,None,[0.0001],None
train,52,469332,0.502245,None,[0.0001],None
train,52,469554,0.534768,None,[0.0001],None
train,52,469776,0.423137,None,[0.0001],None
train,52,469998,0.549002,None,[0.0001],None
train,52,470220,0.465371,None,[0.0001],None
train,52,470442,0.48744,None,[0.0001],None
train,52,470664,0.466636,None,[0.0001],None
train,52,470886,0.555476,None,[0.0001],None
train,52,471108,0.481574,None,[0.0001],None
train,52,471330,0.45161,None,[0.0001],None
train,52,471552,0.511581,None,[0.0001],None
train,52,471774,0.569631,None,[0.0001],None
train,52,471996,0.562556,None,[0.0001],None
train,52,472218,0.379786,None,[0.0001],None
train,52,472440,0.516801,None,[0.0001],None
train,52,472662,0.496444,None,[0.0001],None
train,52,472884,0.505068,None,[0.0001],None
train,52,473106,0.523777,None,[0.0001],None
train,52,473328,0.485493,None,[0.0001],None
train,52,473550,0.547784,None,[0.0001],None
train,52,473772,0.50871,None,[0.0001],None
train,52,473994,0.506989,None,[0.0001],None
train,52,474216,0.552284,None,[0.0001],None
train,52,474438,0.421862,None,[0.0001],None
train,52,474660,0.442829,None,[0.0001],None
train,52,474882,0.421527,None,[0.0001],None
train,52,475104,0.462423,None,[0.0001],None
train,52,475326,0.46174,None,[0.0001],None
train,52,475548,0.486287,None,[0.0001],None
train,52,475770,0.360695,None,[0.0001],None
train,52,475992,0.504929,None,[0.0001],None
train,52,476214,0.481497,None,[0.0001],None
train,52,476436,0.538979,None,[0.0001],None
train,52,476658,0.403943,None,[0.0001],None
train,52,476658,0.403943,0.599014662,[0.0001],None
val,52,None,0.632754595,0.54528929,None,0.15802102
train,53,477000,0.556759,None,[0.0001],None
train,53,477222,0.530804,None,[0.0001],None
train,53,477444,0.466327,None,[0.0001],None
train,53,477666,0.512605,None,[0.0001],None
train,53,477888,0.532389,None,[0.0001],None
train,53,478110,0.441205,None,[0.0001],None
train,53,478332,0.511566,None,[0.0001],None
train,53,478554,0.34474,None,[0.0001],None
train,53,478776,0.434615,None,[0.0001],None
train,53,478998,0.405019,None,[0.0001],None
train,53,479220,0.475781,None,[0.0001],None
train,53,479442,0.427923,None,[0.0001],None
train,53,479664,0.477927,None,[0.0001],None
train,53,479886,0.40386,None,[0.0001],None
train,53,480108,0.434086,None,[0.0001],None
train,53,480330,0.387047,None,[0.0001],None
train,53,480552,0.394113,None,[0.0001],None
train,53,480774,0.520263,None,[0.0001],None
train,53,480996,0.446718,None,[0.0001],None
train,53,481218,0.431969,None,[0.0001],None
train,53,481440,0.57931,None,[0.0001],None
train,53,481662,0.450947,None,[0.0001],None
train,53,481884,0.514141,None,[0.0001],None
train,53,482106,0.449234,None,[0.0001],None
train,53,482328,0.47748,None,[0.0001],None
train,53,482550,0.457493,None,[0.0001],None
train,53,482772,0.502032,None,[0.0001],None
train,53,482994,0.51086,None,[0.0001],None
train,53,483216,0.494822,None,[0.0001],None
train,53,483438,0.457962,None,[0.0001],None
train,53,483660,0.318753,None,[0.0001],None
train,53,483882,0.468064,None,[0.0001],None
train,53,484104,0.603438,None,[0.0001],None
train,53,484326,0.526973,None,[0.0001],None
train,53,484548,0.475227,None,[0.0001],None
train,53,484770,0.533973,None,[0.0001],None
train,53,484992,0.468938,None,[0.0001],None
train,53,485214,0.342043,None,[0.0001],None
train,53,485436,0.349033,None,[0.0001],None
train,53,485658,0.464638,None,[0.0001],None
train,53,485658,0.464638,0.635573959,[0.0001],None
val,53,None,0.640051846,0.546005355,None,0.159845342
train,54,486000,0.487415,None,[0.0001],None
train,54,486222,0.42402,None,[0.0001],None
train,54,486444,0.45,None,[0.0001],None
train,54,486666,0.595375,None,[0.0001],None
train,54,486888,0.414564,None,[0.0001],None
train,54,487110,0.432425,None,[0.0001],None
train,54,487332,0.504725,None,[0.0001],None
train,54,487554,0.40026,None,[0.0001],None
train,54,487776,0.401646,None,[0.0001],None
train,54,487998,0.416105,None,[0.0001],None
train,54,488220,0.447135,None,[0.0001],None
train,54,488442,0.514556,None,[0.0001],None
train,54,488664,0.385526,None,[0.0001],None
train,54,488886,0.374041,None,[0.0001],None
train,54,489108,0.473275,None,[0.0001],None
train,54,489330,0.430031,None,[0.0001],None
train,54,489552,0.475192,None,[0.0001],None
train,54,489774,0.394708,None,[0.0001],None
train,54,489996,0.459965,None,[0.0001],None
train,54,490218,0.392423,None,[0.0001],None
train,54,490440,0.493534,None,[0.0001],None
train,54,490662,0.440109,None,[0.0001],None
train,54,490884,0.378196,None,[0.0001],None
train,54,491106,0.358965,None,[0.0001],None
train,54,491328,0.424083,None,[0.0001],None
train,54,491550,0.561308,None,[0.0001],None
train,54,491772,0.531103,None,[0.0001],None
train,54,491994,0.35031,None,[0.0001],None
train,54,492216,0.45186,None,[0.0001],None
train,54,492438,0.557742,None,[0.0001],None
train,54,492660,0.414771,None,[0.0001],None
train,54,492882,0.455577,None,[0.0001],None
train,54,493104,0.485053,None,[0.0001],None
train,54,493326,0.52054,None,[0.0001],None
train,54,493548,0.571573,None,[0.0001],None
train,54,493770,0.551384,None,[0.0001],None
train,54,493992,0.482542,None,[0.0001],None
train,54,494214,0.427754,None,[0.0001],None
train,54,494436,0.486991,None,[0.0001],None
train,54,494658,0.540186,None,[0.0001],None
train,54,494658,0.540186,0.631469607,[0.0001],None
val,54,None,0.611391317,0.54754276,None,0.1526802